,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
1681,150.0,4.405e-08,0.2475,0.33,0.6,0.25,33,1.504998737569939
1682,2875471576.0,2.2025e-08,0.24749999999999994,0.33,0.6,0.25,33,5.205112068000845
1683,1149406307.0,2.2025e-08,0.16388888888888886,0.33,0.6,0.25,33,9.537183963916496
1684,3528332227.0,2.2025e-08,0.16388888888888886,0.33,0.6,0.25,33,1.8630075862714328
1685,4004407106.0,2.2025e-08,0.16388888888888886,0.33,0.6,0.25,33,1.526059829702512
1686,1130108289.0,2.2025e-08,0.16388888888888886,0.33,0.6,0.25,33,1.5724796007476851
1687,3655816389.0,2.342605e-08,0.0,0.33,0.6,0.25,33,1.4042333185960068
1688,80.0,1.853051e-06,0.2732703641195083,0.33,0.6,0.25,34,0.9701495422993631
1689,105.0,3.180502e-06,0.39220510701018024,0.33,0.6,0.25,34,0.5331503528694184
1690,128.0,7.340628e-08,1.0,0.33,0.6,0.25,34,1.5873766709828188
1691,630280293.0,2.2025e-08,0.0,0.33,0.6,0.25,34,5.205373374396772
1692,1869365069.0,2.668129e-08,0.07968610062373847,0.33,0.6,0.25,34,9.53713523285726
1693,52.0,2.279666e-06,0.33538145958433396,0.33,0.6,0.25,35,0.9158774989484516
1694,67.0,1.437037e-06,0.408463854326975,0.33,0.6,0.25,35,0.3954499734056493
1695,88.0,1.544833e-06,0.276533621200608,0.33,0.6,0.25,35,0.5637737505385467
1696,107.0,8.81e-08,0.24749999999999997,0.33,0.6,0.25,35,1.6924324083624869
1697,136.0,4.405e-08,0.2475,0.33,0.6,0.25,35,1.8565768541530208
1698,147.0,2.2025e-08,0.9899999999999999,0.33,0.6,0.25,35,1.584160983545704
1699,110358663.0,2.232642e-08,0.5982007107077625,0.33,0.6,0.25,35,5.203490633023342
1700,32.0,3.017457e-06,0.3555712097873702,0.33,0.6,0.25,36,0.504751687030186
1701,62.0,2.391864e-06,0.3134160747917704,0.33,0.6,0.25,36,0.9284803058620021
