,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
239,6.0,2.671496e-06,0.3069775445260776,0.33,0.6,0.1,2,0.8832443063031762
240,12.0,6.365041e-07,0.34862304893244206,0.33,0.6,0.1,2,1.4092168368794815
241,90.0,1.4e-08,1.0,0.33,0.6,0.1,2,1.7014498345972773
242,1902671923.0,1.437479e-08,0.0,0.33,0.6,0.1,2,5.2024123615620175
243,1.0,1.267505e-06,0.5465066160789789,0.33,0.6,0.1,3,0.37238178814365336
244,4.0,3.45768e-06,0.2920241833534818,0.33,0.6,0.1,3,0.7640999229442266
245,9.0,1.726368e-06,0.3474810979250466,0.33,0.6,0.1,3,1.2851000971747084
246,3662110242.0,1.515355e-08,0.0,0.33,0.6,0.1,3,5.203809804710258
247,1.0,8.985857e-07,0.4795315299570903,0.33,0.6,0.1,4,0.3603102041021573
248,7.0,1.723793e-06,0.32150686604598117,0.33,0.6,0.1,4,0.5761659770190991
249,9.0,1.184988e-06,0.30088201854871105,0.33,0.6,0.1,4,1.3752294310585729
250,12.0,2.45753e-06,0.3143942374945574,0.33,0.6,0.1,4,0.8631952144618542
251,89.0,2.8e-08,0.297,0.33,0.6,0.1,4,2.106471995597535
252,1.0,1.255982e-06,0.37898269213991176,0.33,0.6,0.1,5,0.37967712250091035
253,7.0,3.386102e-06,0.3181655713623907,0.33,0.6,0.1,5,0.7417213543482731
254,8.0,1.788563e-06,0.4061920967115313,0.33,0.6,0.1,5,1.360507034366798
255,1.0,8.873005e-07,0.47103435690279616,0.33,0.6,0.1,6,0.3459829920228221
256,5.0,3.050587e-06,0.347647583693301,0.33,0.6,0.1,6,0.6400976923664656
257,6.0,1.972669e-06,0.2969987607188342,0.33,0.6,0.1,6,1.1222296912013228
258,106.0,1.4e-08,1.0,0.33,0.6,0.1,6,2.311700537674646
259,1.0,1.67301e-06,0.46789397890846957,0.33,0.6,0.1,7,0.4239619562882303
260,4.0,1.963804e-06,0.30903527062040875,0.33,0.6,0.1,7,0.7308741773020843
261,6.0,2.489833e-06,0.30622074787077413,0.33,0.6,0.1,7,1.1262121932691644
262,14.0,3.535e-07,0.2900396039603961,0.33,0.6,0.1,7,1.7410393698089892
263,1.0,1.449121e-06,0.5018287082012703,0.33,0.6,0.1,8,0.4162989453470322
264,4.0,1.699721e-06,0.27878233769149985,0.33,0.6,0.1,8,0.7254774937471926
265,8.0,1.660614e-06,0.3284006196904679,0.33,0.6,0.1,8,1.3578905708312654
266,9.0,1.619649e-06,0.2972561750519198,0.33,0.6,0.1,8,0.8789629857450201
267,1.0,1.23878e-06,0.4720532486206916,0.33,0.6,0.1,9,0.43623486598212635
268,7.0,3.656223e-06,0.31160774722062157,0.33,0.6,0.1,9,0.7659102229316425
269,13.0,1.439336e-06,0.3016576161970983,0.33,0.6,0.1,9,1.316102810633253
270,3986570268.0,1.482728e-08,0.18634698603419342,0.33,0.6,0.1,9,5.20424093944761
271,1.0,8.059387e-07,0.4588069528315244,0.33,0.6,0.1,10,0.3445937089039311
272,5.0,1.669969e-06,0.3906625551871522,0.33,0.6,0.1,10,0.5678183910605732
273,8.0,2.132099e-06,0.3054642397734188,0.33,0.6,0.1,10,0.895126218982791
274,10.0,1.333027e-06,0.303222165292476,0.33,0.6,0.1,10,1.1911099451018115
275,13.0,4.361999e-07,0.3200764909238478,0.33,0.6,0.1,10,1.6072527391062152
276,1.0,7.842082e-07,0.4831130519004179,0.33,0.6,0.15,1,0.349708347413361
277,2.0,5.796768e-07,0.6149159939210956,0.33,0.6,0.15,1,0.45995977955970757
278,5.0,3.638845e-06,0.28132431397967916,0.33,0.6,0.15,1,0.7735252810376932
279,12.0,1.267064e-06,0.36390133618616355,0.33,0.6,0.15,1,1.5045604060362747
280,114.0,2.8e-08,0.2805,0.33,0.6,0.15,1,1.8700770857743962
281,116.0,2.8e-08,0.2805,0.33,0.6,0.15,1,2.404664276984669
282,140.0,2.8e-08,0.2805,0.33,0.6,0.15,1,0.7688832256341156
283,3783228500.0,1.575368e-08,0.0,0.33,0.6,0.15,1,5.2025292738827185
284,2.0,2.324357e-06,0.4289249887843023,0.33,0.6,0.15,2,0.4571792103237553
285,6.0,2.671496e-06,0.2957221924786355,0.33,0.6,0.15,2,0.8832443063031762
286,12.0,6.365041e-07,0.3304770542719207,0.33,0.6,0.15,2,1.4092168368794815
287,90.0,1.4e-08,1.0,0.33,0.6,0.15,2,1.7014498345972773
288,1902671923.0,1.437479e-08,0.0,0.33,0.6,0.15,2,5.2024123615620175
289,1.0,1.267505e-06,0.6179709396853382,0.33,0.6,0.15,3,0.37238178814365336
290,4.0,3.45768e-06,0.2797996918620519,0.33,0.6,0.15,3,0.7640999229442266
291,9.0,1.726368e-06,0.3289721767062411,0.33,0.6,0.15,3,1.2851000971747084
292,3662110242.0,1.515355e-08,0.0,0.33,0.6,0.15,3,5.203809804710258
293,1.0,8.985857e-07,0.5526571647654329,0.33,0.6,0.15,4,0.3603102041021573
294,7.0,1.723793e-06,0.32851761059980317,0.33,0.6,0.15,4,0.5761659770190991
295,9.0,1.184988e-06,0.2837939051613463,0.33,0.6,0.15,4,1.3752294310585729
296,12.0,2.45753e-06,0.30056459968749105,0.33,0.6,0.15,4,0.8631952144618542
297,89.0,2.8e-08,0.2805,0.33,0.6,0.15,4,2.106471995597535
298,1.0,1.255982e-06,0.4214496376637374,0.33,0.6,0.15,5,0.37967712250091035
299,7.0,3.386102e-06,0.30214681944056426,0.33,0.6,0.15,5,0.7417213543482731
300,8.0,1.788563e-06,0.41386123890743587,0.33,0.6,0.15,5,1.360507034366798
301,1.0,8.873005e-07,0.5395616271592226,0.33,0.6,0.15,6,0.3459829920228221
302,5.0,3.050587e-06,0.34643777462058184,0.33,0.6,0.15,6,0.6400976923664656
303,6.0,1.972669e-06,0.28080080275649677,0.33,0.6,0.15,6,1.1222296912013228
304,106.0,1.4e-08,1.0,0.33,0.6,0.15,6,2.311700537674646
305,1.0,1.67301e-06,0.517741096993651,0.33,0.6,0.15,7,0.4239619562882303
306,4.0,1.963804e-06,0.29649952298544563,0.33,0.6,0.15,7,0.7308741773020843
307,6.0,2.489833e-06,0.29027851399404436,0.33,0.6,0.15,7,1.1262121932691644
308,14.0,3.535e-07,0.2733762376237624,0.33,0.6,0.15,7,1.7410393698089892
