,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
123,1.0,3.571414e-09,0.59828403,0.33,0.7,0.1,1,0.38599613445730013
124,2.0,1.031458e-08,0.59828403,0.33,0.7,0.1,1,0.626616243359372
125,5.0,4.907014e-07,0.538765512232919,0.33,0.7,0.1,1,0.901010564682834
126,17.0,1.716894e-06,0.3074750044772811,0.33,0.7,0.1,1,1.207003496496614
127,28.0,1.288883e-06,0.32373556546083376,0.33,0.7,0.1,1,2.1946137049397834
128,39.0,1.051691e-06,0.27308853580826936,0.33,0.7,0.1,1,1.572721416044071
129,82.0,1.4e-08,1.0,0.33,0.7,0.1,1,5.2055725528017485
130,127.0,7.449397e-07,0.3650703430626666,0.33,0.7,0.1,1,
131,1565786989.0,1.4e-08,0.0,0.33,0.7,0.1,1,
132,5.0,8.021971e-07,0.4723036377481483,0.33,0.7,0.1,2,0.4475532854269146
133,17.0,1.612884e-06,0.32568101208375444,0.33,0.7,0.1,2,0.718617790169643
134,28.0,2.502864e-06,0.3263519768109955,0.33,0.7,0.1,2,1.0139720437617796
135,33.0,4.207785e-08,0.297,0.33,0.7,0.1,2,1.838161559444198
136,91.0,2.044554e-08,0.297,0.33,0.7,0.1,2,1.9488892175518302
137,3321237907.0,1.64993e-08,0.0,0.33,0.7,0.1,2,5.203561144988754
138,1130108289.0,1.478972e-08,0.0,0.33,0.7,0.1,2,9.545171143508075
139,3349724438.0,1.4e-08,0.0,0.33,0.7,0.1,2,1.556861209456863
140,1.0,3.571414e-09,0.59828403,0.33,0.7,0.1,4,1.1706488675163185
141,2.0,1.031458e-08,0.59828403,0.33,0.7,0.1,4,0.5925739737572171
142,28.0,1.55808e-06,0.36776032072149717,0.33,0.7,0.1,4,1.7044583796128354
143,39.0,2.860519e-06,0.380393223885374,0.33,0.7,0.1,4,
144,83.0,5.411257e-07,0.32097252064257736,0.33,0.7,0.1,4,
145,1.0,3.571414e-09,0.59828403,0.33,0.7,0.1,6,0.5432383608818007
146,17.0,1.862641e-06,0.36654896827413097,0.33,0.7,0.1,6,0.9056756791449558
147,50.0,1.876009e-06,0.33404436318747505,0.33,0.7,0.1,6,1.8262148597958137
148,83.0,5.009306e-07,0.31059323135779676,0.33,0.7,0.1,6,1.5181856319048104
149,100.0,2.07181e-08,0.27412961951144166,0.33,0.7,0.1,6,1.285708878360746
150,105.0,1.262919e-06,0.3456058974090976,0.33,0.7,0.1,6,
151,5.0,3.984345e-07,0.567444221695417,0.33,0.7,0.1,9,0.3785233221707783
152,17.0,3.230941e-06,0.3307131165516867,0.33,0.7,0.1,9,0.6935371557544511
153,39.0,1.421326e-06,0.3075385210456192,0.33,0.7,0.1,9,1.4947638919761383
154,51.0,3.12257e-08,0.297,0.33,0.7,0.1,9,1.1858801434709472
155,115.0,1.722741e-08,0.297,0.33,0.7,0.1,9,2.397111543159151
156,4083845756.0,1.464304e-08,0.0,0.33,0.7,0.1,9,5.201759604242314
157,2.0,1.031458e-08,0.59828403,0.33,0.7,0.1,10,0.3736308131579339
158,5.0,3.313078e-07,0.8085518176677784,0.33,0.7,0.1,10,0.6925803321671526
159,17.0,2.18953e-06,0.3344526841717173,0.33,0.7,0.1,10,1.062559911206999
160,50.0,1.686873e-06,0.306080775758785,0.33,0.7,0.1,10,1.063574237953269
161,60.0,2.750046e-08,0.297,0.33,0.7,0.1,10,1.5789566492117775
162,138.0,1.066229e-06,0.3052788344894906,0.33,0.7,0.1,10,5.203483299267175
163,1902671923.0,1.615814e-08,0.0,0.33,0.7,0.1,10,
164,1.0,3.571414e-09,0.732426045,0.33,0.7,0.15,1,0.38599613445730013
165,2.0,1.031458e-08,0.732426045,0.33,0.7,0.15,1,0.626616243359372
166,5.0,4.907014e-07,0.636049012467248,0.33,0.7,0.15,1,0.901010564682834
167,17.0,1.716894e-06,0.31786508790584767,0.33,0.7,0.15,1,1.207003496496614
168,28.0,1.288883e-06,0.31336950051691226,0.33,0.7,0.15,1,2.1946137049397834
169,39.0,1.051691e-06,0.25897241458099945,0.33,0.7,0.15,1,1.572721416044071
170,82.0,1.4e-08,1.0,0.33,0.7,0.15,1,5.2055725528017485
171,127.0,7.449397e-07,0.34478865733696307,0.33,0.7,0.15,1,
172,1565786989.0,1.4e-08,0.0,0.33,0.7,0.15,1,
173,5.0,8.021971e-07,0.5598815672650526,0.33,0.7,0.15,2,0.4475532854269146
174,17.0,1.612884e-06,0.31932892291479986,0.33,0.7,0.15,2,0.718617790169643
175,28.0,2.502864e-06,0.31524544059892917,0.33,0.7,0.15,2,1.0139720437617796
176,33.0,4.207785e-08,0.2805,0.33,0.7,0.15,2,1.838161559444198
177,91.0,2.044554e-08,0.2805,0.33,0.7,0.15,2,1.9488892175518302
178,3321237907.0,1.64993e-08,0.0,0.33,0.7,0.15,2,5.203561144988754
179,1130108289.0,1.478972e-08,0.0,0.33,0.7,0.15,2,9.545171143508075
180,3349724438.0,1.4e-08,0.0,0.33,0.7,0.15,2,1.556861209456863
181,1.0,3.571414e-09,0.732426045,0.33,0.7,0.15,4,1.1706488675163185
182,2.0,1.031458e-08,0.732426045,0.33,0.7,0.15,4,0.5925739737572171
183,28.0,1.55808e-06,0.36752010299828874,0.33,0.7,0.15,4,1.7044583796128354
184,39.0,2.860519e-06,0.3925862524308184,0.33,0.7,0.15,4,
185,83.0,5.411257e-07,0.30421871350738683,0.33,0.7,0.15,4,
186,1.0,3.571414e-09,0.732426045,0.33,0.7,0.15,6,0.5432383608818007
187,17.0,1.862641e-06,0.38903681294583503,0.33,0.7,0.15,6,0.9056756791449558
188,50.0,1.876009e-06,0.33214958331199196,0.33,0.7,0.15,6,1.8262148597958137
189,83.0,5.009306e-07,0.2933380518379194,0.33,0.7,0.15,6,1.5181856319048104
190,100.0,2.07181e-08,0.2589001962052505,0.33,0.7,0.15,6,1.285708878360746
191,105.0,1.262919e-06,0.32640556977525875,0.33,0.7,0.15,6,
192,5.0,3.984345e-07,0.6801700958469988,0.33,0.7,0.15,9,0.3785233221707783
193,17.0,3.230941e-06,0.32031177366259145,0.33,0.7,0.15,9,0.6935371557544511
194,39.0,1.421326e-06,0.30410381111268237,0.33,0.7,0.15,9,1.4947638919761383
195,51.0,3.12257e-08,0.2805,0.33,0.7,0.15,9,1.1858801434709472
196,115.0,1.722741e-08,0.2805,0.33,0.7,0.15,9,2.397111543159151
197,4083845756.0,1.464304e-08,0.0,0.33,0.7,0.15,9,5.201759604242314
198,2.0,1.031458e-08,0.732426045,0.33,0.7,0.15,10,0.3736308131579339
199,5.0,3.313078e-07,0.9180725596967747,0.33,0.7,0.15,10,0.6925803321671526
200,17.0,2.18953e-06,0.34037518606370915,0.33,0.7,0.15,10,1.062559911206999
201,50.0,1.686873e-06,0.2908170531343078,0.33,0.7,0.15,10,1.063574237953269
202,60.0,2.750046e-08,0.2805,0.33,0.7,0.15,10,1.5789566492117775
203,138.0,1.066229e-06,0.28788121968155705,0.33,0.7,0.15,10,5.203483299267175
204,1902671923.0,1.615814e-08,0.0,0.33,0.7,0.15,10,
205,1.0,3.571414e-09,0.86656806,0.33,0.7,0.2,1,0.38599613445730013
206,2.0,1.031458e-08,0.86656806,0.33,0.7,0.2,1,0.626616243359372
207,5.0,4.907014e-07,0.7223277375867152,0.33,0.7,0.2,1,0.901010564682834
208,17.0,1.716894e-06,0.3283059139202844,0.33,0.7,0.2,1,1.207003496496614
209,28.0,1.288883e-06,0.30300343557299086,0.33,0.7,0.2,1,2.1946137049397834
210,39.0,1.051691e-06,0.2448562933537294,0.33,0.7,0.2,1,1.572721416044071
211,82.0,1.4e-08,1.0,0.33,0.7,0.2,1,5.2055725528017485
212,127.0,7.449397e-07,0.3245069716112593,0.33,0.7,0.2,1,
213,1565786989.0,1.4e-08,0.0,0.33,0.7,0.2,1,
214,5.0,8.021971e-07,0.6556615689209232,0.33,0.7,0.2,2,0.4475532854269146
215,17.0,1.612884e-06,0.3106045432219493,0.33,0.7,0.2,2,0.718617790169643
216,28.0,2.502864e-06,0.30397166006654863,0.33,0.7,0.2,2,1.0139720437617796
217,33.0,4.207785e-08,0.264,0.33,0.7,0.2,2,1.838161559444198
218,91.0,2.044554e-08,0.264,0.33,0.7,0.2,2,1.9488892175518302
219,3321237907.0,1.64993e-08,0.0,0.33,0.7,0.2,2,5.203561144988754
220,1130108289.0,1.478972e-08,0.0,0.33,0.7,0.2,2,9.545171143508075
221,3349724438.0,1.4e-08,0.0,0.33,0.7,0.2,2,1.556861209456863
222,1.0,3.571414e-09,0.86656806,0.33,0.7,0.2,4,1.1706488675163185
223,2.0,1.031458e-08,0.86656806,0.33,0.7,0.2,4,0.5925739737572171
224,28.0,1.55808e-06,0.36571790632629947,0.33,0.7,0.2,4,1.7044583796128354
225,39.0,2.860519e-06,0.39750655454411477,0.33,0.7,0.2,4,
226,83.0,5.411257e-07,0.287464906372196,0.33,0.7,0.2,4,
227,1.0,3.571414e-09,0.86656806,0.33,0.7,0.2,6,0.5432383608818007
228,17.0,1.862641e-06,0.40998002179042187,0.33,0.7,0.2,6,0.9056756791449558
229,50.0,1.876009e-06,0.3311406131340591,0.33,0.7,0.2,6,1.8262148597958137
230,83.0,5.009306e-07,0.2760828723180417,0.33,0.7,0.2,6,1.5181856319048104
231,100.0,2.07181e-08,0.24367077289905925,0.33,0.7,0.2,6,1.285708878360746
232,105.0,1.262919e-06,0.30720524214142003,0.33,0.7,0.2,6,
233,5.0,3.984345e-07,0.7934721172171376,0.33,0.7,0.2,9,0.3785233221707783
234,17.0,3.230941e-06,0.3098010286797757,0.33,0.7,0.2,9,0.6935371557544511
235,39.0,1.421326e-06,0.30066910117974543,0.33,0.7,0.2,9,1.4947638919761383
236,51.0,3.12257e-08,0.264,0.33,0.7,0.2,9,1.1858801434709472
237,115.0,1.722741e-08,0.264,0.33,0.7,0.2,9,2.397111543159151
238,4083845756.0,1.464304e-08,0.0,0.33,0.7,0.2,9,5.201759604242314
239,2.0,1.031458e-08,0.86656806,0.33,0.7,0.2,10,0.3736308131579339
240,5.0,3.313078e-07,0.9756038161877197,0.33,0.7,0.2,10,0.6925803321671526
241,17.0,2.18953e-06,0.3478336692935649,0.33,0.7,0.2,10,1.062559911206999
